,Unnamed: 0,ID,prediction
1066,1066,2019 X 9 X C1056 X AS27133,124.01
1067,1067,2019 X 9 X C1144 X AS46000,7.13
1068,1068,2019 X 9 X C1144 X AS27134,23.23
1069,1069,2019 X 9 X C1144 X AS27132,2.6
1070,1070,2019 X 9 X C1144 X AS27000,11.02
1071,1071,2019 X 9 X C1144 X AS27138,7.24
1072,1072,2019 X 9 X C1144 X AS27133,42.52
1073,1073,2019 X 9 X C1055 X AS42018,0.0
1074,1074,2019 X 9 X C1055 X AS21126,0.0
1075,1075,2019 X 9 X C1055 X AS46000,0.0
1076,1076,2019 X 9 X C1055 X AS17005,0.0
1077,1077,2019 X 9 X C1055 X AS27134,22.43
1078,1078,2019 X 9 X C1055 X AS27132,0.94
1079,1079,2019 X 9 X C1055 X AS27000,13.71
1080,1080,2019 X 9 X C1055 X AS27139,0.0
1081,1081,2019 X 9 X C1055 X AS27137,0.0
1082,1082,2019 X 9 X C1055 X AS27138,6.03
1083,1083,2019 X 9 X C1055 X AS27133,21.8
1084,1084,2019 X 7 X C3011 X AS27000,29.0
1085,1085,2019 X 7 X C3011 X AS27137,2.73
1086,1086,2019 X 7 X C3011 X AS27138,6.34
1087,1087,2019 X 7 X C3011 X AS27133,8.92
1088,1088,2019 X 8 X C3011 X AS27000,28.75
1089,1089,2019 X 8 X C3011 X AS27137,3.15
1090,1090,2019 X 8 X C3011 X AS27138,9.7
1091,1091,2019 X 8 X C3011 X AS27133,25.98
1092,1092,2019 X 9 X C3011 X AS27000,35.65
1093,1093,2019 X 9 X C3011 X AS27137,3.6
1094,1094,2019 X 9 X C3011 X AS27138,10.03
1095,1095,2019 X 9 X C3011 X AS27133,36.24
1096,1096,2019 X 7 X C1088 X AS21126,2.69
1097,1097,2019 X 7 X C1088 X AS46000,10.45
1098,1098,2019 X 7 X C1088 X AS27134,106.38
1099,1099,2019 X 7 X C1088 X AS27132,7.36
1100,1100,2019 X 7 X C1088 X AS27000,23.3
1101,1101,2019 X 7 X C1088 X AS27137,12.79
1102,1102,2019 X 7 X C1088 X AS27138,26.15
1103,1103,2019 X 7 X C1088 X AS27133,102.34
1104,1104,2019 X 8 X C1088 X AS21126,9.27
1105,1105,2019 X 8 X C1088 X AS27134,105.88
1106,1106,2019 X 8 X C1088 X AS27132,11.73
1107,1107,2019 X 8 X C1088 X AS27000,33.58
1108,1108,2019 X 8 X C1088 X AS27137,22.41
1109,1109,2019 X 8 X C1088 X AS27138,32.2
1110,1110,2019 X 8 X C1088 X AS27133,168.16
1111,1111,2019 X 9 X C1088 X AS21126,19.27
1112,1112,2019 X 9 X C1088 X AS27134,95.04
1113,1113,2019 X 9 X C1088 X AS27132,11.61
1114,1114,2019 X 9 X C1088 X AS27000,29.1
1115,1115,2019 X 9 X C1088 X AS27137,30.14
1116,1116,2019 X 9 X C1088 X AS27138,25.97
1117,1117,2019 X 9 X C1088 X AS27133,176.02
1118,1118,2019 X 7 X C2003 X AS42018,4.5
1119,1119,2019 X 7 X C2003 X AS27132,9.0
1120,1120,2019 X 7 X C2003 X AS27000,10.86
1121,1121,2019 X 7 X C2003 X AS27137,7.64
1122,1122,2019 X 7 X C2003 X AS27138,1.99
1123,1123,2019 X 7 X C2003 X AS27133,21.69
1124,1124,2019 X 7 X C5060 X AS21126,4.08
1125,1125,2019 X 7 X C5060 X AS27000,6.47
1126,1126,2019 X 7 X C5060 X AS27137,7.27
1127,1127,2019 X 7 X C5060 X AS27138,4.31
1128,1128,2019 X 7 X C5060 X AS27133,39.43
1129,1129,2019 X 8 X C2003 X AS42018,8.36
1130,1130,2019 X 8 X C2003 X AS27132,15.49
1131,1131,2019 X 8 X C2003 X AS27000,9.13
1132,1132,2019 X 8 X C2003 X AS27137,9.51
1133,1133,2019 X 8 X C2003 X AS27138,1.88
1134,1134,2019 X 8 X C2003 X AS27133,17.43
1135,1135,2019 X 8 X C5060 X AS21126,13.74
1136,1136,2019 X 8 X C5060 X AS27000,7.52
1137,1137,2019 X 8 X C5060 X AS27137,8.44
1138,1138,2019 X 8 X C5060 X AS27138,7.38
1139,1139,2019 X 8 X C5060 X AS27133,41.76
1140,1140,2019 X 9 X C2003 X AS27132,11.03
1141,1141,2019 X 9 X C2003 X AS27000,13.08
1142,1142,2019 X 9 X C2003 X AS27137,10.0
1143,1143,2019 X 9 X C2003 X AS27138,1.77
1144,1144,2019 X 9 X C2003 X AS27133,23.05
1145,1145,2019 X 9 X C5060 X AS21126,18.13
1146,1146,2019 X 9 X C5060 X AS27000,6.4
1147,1147,2019 X 9 X C5060 X AS27137,8.37
1148,1148,2019 X 9 X C5060 X AS27138,7.53
1149,1149,2019 X 9 X C5060 X AS27133,38.74
1150,1150,2019 X 7 X C5018 X AS27132,0.33
1151,1151,2019 X 7 X C5018 X AS27000,11.77
1152,1152,2019 X 7 X C5018 X AS27137,7.62
1153,1153,2019 X 7 X C5018 X AS27138,14.59
1154,1154,2019 X 7 X C5018 X AS27133,63.67
1155,1155,2019 X 8 X C5018 X AS46000,0.0
1156,1156,2019 X 8 X C5018 X AS27132,0.27
1157,1157,2019 X 8 X C5018 X AS27000,15.06
1158,1158,2019 X 8 X C5018 X AS27137,6.86
1159,1159,2019 X 8 X C5018 X AS27138,12.01
1160,1160,2019 X 8 X C5018 X AS27133,67.15
1161,1161,2019 X 9 X C5018 X AS46000,0.0
1162,1162,2019 X 9 X C5018 X AS27132,0.35
1163,1163,2019 X 9 X C5018 X AS27000,13.42
1164,1164,2019 X 9 X C5018 X AS27137,5.75
1165,1165,2019 X 9 X C5018 X AS27138,11.7
1166,1166,2019 X 9 X C5018 X AS27133,69.62
1167,1167,2019 X 7 X C4024 X AS21126,0.0
1168,1168,2019 X 7 X C4024 X AS27132,0.0
1169,1169,2019 X 7 X C4024 X AS27000,2.48
1170,1170,2019 X 7 X C4024 X AS27137,1.62
1171,1171,2019 X 7 X C4024 X AS27133,9.24
1172,1172,2019 X 7 X C4019 X AS27134,23.34
1173,1173,2019 X 7 X C4019 X AS27132,11.26
1174,1174,2019 X 7 X C4019 X AS27000,40.87
1175,1175,2019 X 7 X C4019 X AS27137,3.33
1176,1176,2019 X 7 X C4019 X AS27138,15.72
1177,1177,2019 X 7 X C4019 X AS27133,24.28
1178,1178,2019 X 8 X C4019 X AS27134,18.9
1179,1179,2019 X 8 X C4019 X AS27132,12.9
1180,1180,2019 X 8 X C4019 X AS27000,45.29
1181,1181,2019 X 8 X C4019 X AS27137,8.588333333333333
1182,1182,2019 X 8 X C4019 X AS27138,19.45
1183,1183,2019 X 8 X C4019 X AS27133,24.61
1184,1184,2019 X 8 X C4024 X AS21126,0.0
1185,1185,2019 X 8 X C4024 X AS27132,0.0
1186,1186,2019 X 8 X C4024 X AS27000,3.4
1187,1187,2019 X 8 X C4024 X AS27137,2.4
1188,1188,2019 X 8 X C4024 X AS27138,0.0
1189,1189,2019 X 8 X C4024 X AS27133,10.45
1190,1190,2019 X 9 X C4019 X AS27134,15.98
1191,1191,2019 X 9 X C4019 X AS27132,12.88
1192,1192,2019 X 9 X C4019 X AS27000,50.77
1193,1193,2019 X 9 X C4019 X AS27137,11.23
1194,1194,2019 X 9 X C4019 X AS27138,17.24
1195,1195,2019 X 9 X C4019 X AS27133,23.45
1196,1196,2019 X 9 X C4024 X AS21126,0.0
1197,1197,2019 X 9 X C4024 X AS27132,0.0
1198,1198,2019 X 9 X C4024 X AS27000,2.33
1199,1199,2019 X 9 X C4024 X AS27137,3.04
1200,1200,2019 X 9 X C4024 X AS27138,0.0
1201,1201,2019 X 9 X C4024 X AS27133,9.48
1202,1202,2019 X 7 X C2051 X AS21126,0.0
1203,1203,2019 X 7 X C2051 X AS46000,0.0
1204,1204,2019 X 7 X C2051 X AS17005,0.08
1205,1205,2019 X 7 X C2051 X AS27134,0.61
1206,1206,2019 X 7 X C2051 X AS27132,5.09
1207,1207,2019 X 7 X C2051 X AS27000,25.62
1208,1208,2019 X 7 X C2051 X AS27139,0.0
1209,1209,2019 X 7 X C2051 X AS27137,0.44
1210,1210,2019 X 7 X C2051 X AS27138,1.38
1211,1211,2019 X 7 X C2051 X AS27133,51.45
1212,1212,2019 X 8 X C2051 X AS21126,0.0
1213,1213,2019 X 8 X C2051 X AS46000,1.83
1214,1214,2019 X 8 X C2051 X AS17005,0.52
1215,1215,2019 X 8 X C2051 X AS27134,3.19
1216,1216,2019 X 8 X C2051 X AS27132,3.27
1217,1217,2019 X 8 X C2051 X AS27000,48.4
1218,1218,2019 X 8 X C2051 X AS27139,0.0
1219,1219,2019 X 8 X C2051 X AS27137,2.59
1220,1220,2019 X 8 X C2051 X AS27138,1.24
1221,1221,2019 X 8 X C2051 X AS27133,46.07
1222,1222,2019 X 9 X C2051 X AS21126,0.0
1223,1223,2019 X 9 X C2051 X AS46000,0.44
1224,1224,2019 X 9 X C2051 X AS17005,1.78
1225,1225,2019 X 9 X C2051 X AS27134,2.24
1226,1226,2019 X 9 X C2051 X AS27132,2.45
1227,1227,2019 X 9 X C2051 X AS27000,45.51
1228,1228,2019 X 9 X C2051 X AS27139,0.0
1229,1229,2019 X 9 X C2051 X AS27137,3.04
1230,1230,2019 X 9 X C2051 X AS27138,1.33
1231,1231,2019 X 9 X C2051 X AS27133,44.5
1232,1232,2019 X 7 X C2004 X AS27134,6.19
1233,1233,2019 X 7 X C2004 X AS27132,1.62
1234,1234,2019 X 7 X C2004 X AS27000,58.37
1235,1235,2019 X 7 X C2004 X AS27137,4.9
1236,1236,2019 X 7 X C2004 X AS27138,13.82
1237,1237,2019 X 7 X C2004 X AS27133,103.69
1238,1238,2019 X 8 X C2004 X AS27134,11.46
1239,1239,2019 X 8 X C2004 X AS27132,1.6
1240,1240,2019 X 8 X C2004 X AS27000,56.29
1241,1241,2019 X 8 X C2004 X AS27139,0.0
1242,1242,2019 X 8 X C2004 X AS27137,4.9
1243,1243,2019 X 8 X C2004 X AS27138,14.99
1244,1244,2019 X 8 X C2004 X AS27133,86.87
1245,1245,2019 X 9 X C2004 X AS27134,14.99
1246,1246,2019 X 9 X C2004 X AS27132,1.77
1247,1247,2019 X 9 X C2004 X AS27000,52.7
1248,1248,2019 X 9 X C2004 X AS27139,0.0
1249,1249,2019 X 9 X C2004 X AS27137,8.06
1250,1250,2019 X 9 X C2004 X AS27138,14.15
1251,1251,2019 X 9 X C2004 X AS27133,83.44
1252,1252,2019 X 7 X C2005 X AS27134,31.42
1253,1253,2019 X 7 X C2005 X AS27000,155.05
1254,1254,2019 X 7 X C2005 X AS27137,26.54
1255,1255,2019 X 7 X C2005 X AS27133,167.33
1256,1256,2019 X 7 X C2016 X AS27134,13.56
1257,1257,2019 X 7 X C2016 X AS27000,33.87
1258,1258,2019 X 7 X C2016 X AS27133,30.28
1259,1259,2019 X 8 X C2005 X AS27134,26.89
1260,1260,2019 X 8 X C2005 X AS27000,145.54
1261,1261,2019 X 8 X C2005 X AS27137,24.94
1262,1262,2019 X 8 X C2005 X AS27133,210.83
1263,1263,2019 X 8 X C2016 X AS27134,10.76
1264,1264,2019 X 8 X C2016 X AS27000,27.44
1265,1265,2019 X 8 X C2016 X AS27133,37.34
1266,1266,2019 X 9 X C2005 X AS27134,26.98
1267,1267,2019 X 9 X C2005 X AS27000,159.37
1268,1268,2019 X 9 X C2005 X AS27137,21.82
1269,1269,2019 X 9 X C2005 X AS27133,164.37
1270,1270,2019 X 9 X C2016 X AS27134,12.65
1271,1271,2019 X 9 X C2016 X AS27000,27.4
1272,1272,2019 X 9 X C2016 X AS27133,40.5
1273,1273,2019 X 7 X C5019 X AS27132,0.56
1274,1274,2019 X 7 X C5019 X AS27000,23.1
1275,1275,2019 X 7 X C5019 X AS27137,21.21
1276,1276,2019 X 7 X C5019 X AS27138,15.89
1277,1277,2019 X 7 X C5019 X AS27133,46.7
1278,1278,2019 X 8 X C5019 X AS27132,1.31
1279,1279,2019 X 8 X C5019 X AS27000,28.45
1280,1280,2019 X 8 X C5019 X AS27137,21.96
1281,1281,2019 X 8 X C5019 X AS27138,18.93
1282,1282,2019 X 8 X C5019 X AS27133,45.69
1283,1283,2019 X 9 X C5019 X AS27132,2.38
1284,1284,2019 X 9 X C5019 X AS27000,25.95
1285,1285,2019 X 9 X C5019 X AS27137,25.94
1286,1286,2019 X 9 X C5019 X AS27138,17.06
1287,1287,2019 X 9 X C5019 X AS27133,43.55
1288,1288,2019 X 7 X C3012 X AS21126,0.04
1289,1289,2019 X 7 X C3012 X AS27134,17.8
1290,1290,2019 X 7 X C3012 X AS27132,1.24
1291,1291,2019 X 7 X C3012 X AS27000,14.92
1292,1292,2019 X 7 X C3012 X AS27139,0.0
1293,1293,2019 X 7 X C3012 X AS27137,7.94
1294,1294,2019 X 7 X C3012 X AS27138,24.4
1295,1295,2019 X 7 X C3012 X AS27133,58.19
1296,1296,2019 X 8 X C3012 X AS21126,10.37
1297,1297,2019 X 8 X C3012 X AS27134,23.87
1298,1298,2019 X 8 X C3012 X AS27132,4.25
1299,1299,2019 X 8 X C3012 X AS27000,11.86
1300,1300,2019 X 8 X C3012 X AS27139,0.1
1301,1301,2019 X 8 X C3012 X AS27137,6.85
1302,1302,2019 X 8 X C3012 X AS27138,26.08
1303,1303,2019 X 8 X C3012 X AS27133,58.83
1304,1304,2019 X 9 X C3012 X AS21126,12.46
1305,1305,2019 X 9 X C3012 X AS27134,26.32
1306,1306,2019 X 9 X C3012 X AS27132,4.23
1307,1307,2019 X 9 X C3012 X AS27000,13.85
1308,1308,2019 X 9 X C3012 X AS27139,0.14
1309,1309,2019 X 9 X C3012 X AS27137,6.12
1310,1310,2019 X 9 X C3012 X AS27138,26.91
1311,1311,2019 X 9 X C3012 X AS27133,58.51
1312,1312,2019 X 7 X C1089 X AS27134,35.12
1313,1313,2019 X 7 X C1089 X AS27132,0.2
1314,1314,2019 X 7 X C1089 X AS27000,5.93
1315,1315,2019 X 7 X C1089 X AS27139,0.0
1316,1316,2019 X 7 X C1089 X AS27138,7.69
1317,1317,2019 X 7 X C1089 X AS27133,28.16
1318,1318,2019 X 8 X C1089 X AS27134,32.15
1319,1319,2019 X 8 X C1089 X AS27132,0.06
1320,1320,2019 X 8 X C1089 X AS27000,6.72
1321,1321,2019 X 8 X C1089 X AS27139,0.0
1322,1322,2019 X 8 X C1089 X AS27138,7.16
1323,1323,2019 X 8 X C1089 X AS27133,25.78
1324,1324,2019 X 9 X C1089 X AS27134,27.16
1325,1325,2019 X 9 X C1089 X AS27132,0.04
1326,1326,2019 X 9 X C1089 X AS27000,7.07
1327,1327,2019 X 9 X C1089 X AS27139,0.09
1328,1328,2019 X 9 X C1089 X AS27138,11.9
1329,1329,2019 X 9 X C1089 X AS27133,21.9
1330,1330,2019 X 7 X C2053 X AS27134,11.45
1331,1331,2019 X 7 X C2053 X AS27132,3.5
1332,1332,2019 X 7 X C2053 X AS27000,7.54
1333,1333,2019 X 7 X C2053 X AS27139,0.0
1334,1334,2019 X 7 X C2053 X AS27137,6.2
1335,1335,2019 X 7 X C2053 X AS27138,1.21
1336,1336,2019 X 7 X C2053 X AS27133,19.2
1337,1337,2019 X 7 X C2017 X AS21126,0.0
1338,1338,2019 X 7 X C2017 X AS46000,0.0
1339,1339,2019 X 7 X C2017 X AS17005,0.0
1340,1340,2019 X 7 X C2017 X AS27132,0.1
1341,1341,2019 X 7 X C2017 X AS27000,1.62
1342,1342,2019 X 7 X C2017 X AS27137,0.0
1343,1343,2019 X 7 X C2017 X AS27138,4.18
1344,1344,2019 X 7 X C2017 X AS27133,26.4
1345,1345,2019 X 7 X C2194 X AS27132,1.1
1346,1346,2019 X 7 X C2194 X AS27000,8.29
1347,1347,2019 X 7 X C2194 X AS27137,8.17
1348,1348,2019 X 7 X C2194 X AS27138,5.89
1349,1349,2019 X 7 X C2194 X AS27133,6.57
1350,1350,2019 X 7 X C2006 X AS21126,0.32
1351,1351,2019 X 7 X C2006 X AS46000,15.84
1352,1352,2019 X 7 X C2006 X AS27134,79.9
1353,1353,2019 X 7 X C2006 X AS27132,7.04
1354,1354,2019 X 7 X C2006 X AS27000,75.92
1355,1355,2019 X 7 X C2006 X AS27139,0.0
1356,1356,2019 X 7 X C2006 X AS27137,20.63
1357,1357,2019 X 7 X C2006 X AS27138,20.27
1358,1358,2019 X 7 X C2006 X AS27133,137.46
1359,1359,2019 X 8 X C2006 X AS21126,7.243333333333332
1360,1360,2019 X 8 X C2006 X AS46000,19.05
1361,1361,2019 X 8 X C2006 X AS27134,79.53
1362,1362,2019 X 8 X C2006 X AS27132,7.98
1363,1363,2019 X 8 X C2006 X AS27000,71.05
1364,1364,2019 X 8 X C2006 X AS27139,0.0
1365,1365,2019 X 8 X C2006 X AS27137,15.57
1366,1366,2019 X 8 X C2006 X AS27138,17.88
1367,1367,2019 X 8 X C2006 X AS27133,150.46
1368,1368,2019 X 8 X C2053 X AS27134,39.03
1369,1369,2019 X 8 X C2053 X AS27132,4.12
1370,1370,2019 X 8 X C2053 X AS27000,11.47
1371,1371,2019 X 8 X C2053 X AS27137,8.57
1372,1372,2019 X 8 X C2053 X AS27138,1.04
1373,1373,2019 X 8 X C2053 X AS27133,20.45
1374,1374,2019 X 8 X C2194 X AS27132,1.05
1375,1375,2019 X 8 X C2194 X AS27000,8.78
1376,1376,2019 X 8 X C2194 X AS27137,10.238
1377,1377,2019 X 8 X C2194 X AS27138,6.07
1378,1378,2019 X 8 X C2194 X AS27133,9.88
1379,1379,2019 X 8 X C2017 X AS21126,0.0
1380,1380,2019 X 8 X C2017 X AS46000,0.0
1381,1381,2019 X 8 X C2017 X AS17005,0.0
1382,1382,2019 X 8 X C2017 X AS27132,0.06
1383,1383,2019 X 8 X C2017 X AS27000,1.82
1384,1384,2019 X 8 X C2017 X AS27137,0.0
1385,1385,2019 X 8 X C2017 X AS27138,5.28
1386,1386,2019 X 8 X C2017 X AS27133,21.5
1387,1387,2019 X 9 X C2053 X AS27134,34.28
1388,1388,2019 X 9 X C2053 X AS27132,4.42
1389,1389,2019 X 9 X C2053 X AS27000,12.39
1390,1390,2019 X 9 X C2053 X AS27137,7.71
1391,1391,2019 X 9 X C2053 X AS27138,1.11
1392,1392,2019 X 9 X C2053 X AS27133,20.91
1393,1393,2019 X 9 X C2006 X AS21126,9.84
1394,1394,2019 X 9 X C2006 X AS46000,29.63
1395,1395,2019 X 9 X C2006 X AS27134,83.16
1396,1396,2019 X 9 X C2006 X AS27132,7.02
1397,1397,2019 X 9 X C2006 X AS27000,65.71
1398,1398,2019 X 9 X C2006 X AS27139,2.6470476190476186
1399,1399,2019 X 9 X C2006 X AS27137,14.38
1400,1400,2019 X 9 X C2006 X AS27138,14.08
1401,1401,2019 X 9 X C2006 X AS27133,118.29
1402,1402,2019 X 9 X C2017 X AS21126,0.0
1403,1403,2019 X 9 X C2017 X AS46000,0.0
1404,1404,2019 X 9 X C2017 X AS17005,0.0
1405,1405,2019 X 9 X C2017 X AS27132,0.79
1406,1406,2019 X 9 X C2017 X AS27000,1.58
1407,1407,2019 X 9 X C2017 X AS27137,0.0
1408,1408,2019 X 9 X C2017 X AS27138,5.1
1409,1409,2019 X 9 X C2017 X AS27133,23.21
1410,1410,2019 X 9 X C2194 X AS27132,1.28
1411,1411,2019 X 9 X C2194 X AS27000,10.02
1412,1412,2019 X 9 X C2194 X AS27137,9.63
1413,1413,2019 X 9 X C2194 X AS27138,7.31
1414,1414,2019 X 9 X C2194 X AS27133,14.62
1415,1415,2019 X 7 X C1087 X AS42018,7.96
1416,1416,2019 X 7 X C1087 X AS21126,0.0
1417,1417,2019 X 7 X C1087 X AS46000,0.0
1418,1418,2019 X 7 X C1087 X AS17005,4.52
1419,1419,2019 X 7 X C1087 X AS27134,43.68
1420,1420,2019 X 7 X C1087 X AS27132,2.345
1421,1421,2019 X 7 X C1087 X AS27000,53.46
1422,1422,2019 X 7 X C1087 X AS27139,0.0
1423,1423,2019 X 7 X C1087 X AS27137,10.88
1424,1424,2019 X 7 X C1087 X AS27138,18.4
1425,1425,2019 X 7 X C1087 X AS27133,135.27
1426,1426,2019 X 7 X C1090 X AS21126,121.84
1427,1427,2019 X 7 X C1090 X AS46000,85.91
1428,1428,2019 X 7 X C1090 X AS27134,32.13
1429,1429,2019 X 7 X C1090 X AS27132,11.03
1430,1430,2019 X 7 X C1090 X AS27000,52.3
1431,1431,2019 X 7 X C1090 X AS27139,0.01
1432,1432,2019 X 7 X C1090 X AS27137,9.34
1433,1433,2019 X 7 X C1090 X AS27138,4.75
1434,1434,2019 X 7 X C1090 X AS27133,65.11
1435,1435,2019 X 8 X C1090 X AS21126,110.79
1436,1436,2019 X 8 X C1090 X AS46000,124.38
1437,1437,2019 X 8 X C1090 X AS27134,44.4
1438,1438,2019 X 8 X C1090 X AS27132,8.93
1439,1439,2019 X 8 X C1090 X AS27000,51.71
1440,1440,2019 X 8 X C1090 X AS27139,0.0
1441,1441,2019 X 8 X C1090 X AS27137,9.93
1442,1442,2019 X 8 X C1090 X AS27138,8.615
1443,1443,2019 X 8 X C1090 X AS27133,63.76
1444,1444,2019 X 8 X C1087 X AS42018,9.41
1445,1445,2019 X 8 X C1087 X AS21126,0.0
1446,1446,2019 X 8 X C1087 X AS46000,0.0
1447,1447,2019 X 8 X C1087 X AS17005,143.78
1448,1448,2019 X 8 X C1087 X AS27134,56.23
1449,1449,2019 X 8 X C1087 X AS27132,2.17
1450,1450,2019 X 8 X C1087 X AS27000,49.86
1451,1451,2019 X 8 X C1087 X AS27139,0.0
1452,1452,2019 X 8 X C1087 X AS27137,11.3
1453,1453,2019 X 8 X C1087 X AS27138,20.12
1454,1454,2019 X 8 X C1087 X AS27133,132.1
1455,1455,2019 X 9 X C1090 X AS21126,121.15
1456,1456,2019 X 9 X C1090 X AS46000,129.92
1457,1457,2019 X 9 X C1090 X AS27134,44.17
1458,1458,2019 X 9 X C1090 X AS27132,8.24
1459,1459,2019 X 9 X C1090 X AS27000,45.08
1460,1460,2019 X 9 X C1090 X AS27139,0.01
1461,1461,2019 X 9 X C1090 X AS27137,8.8
1462,1462,2019 X 9 X C1090 X AS27138,10.47
1463,1463,2019 X 9 X C1090 X AS27133,66.22
1464,1464,2019 X 9 X C1087 X AS21126,0.2
1465,1465,2019 X 9 X C1087 X AS42018,9.37
1466,1466,2019 X 9 X C1087 X AS46000,0.0
1467,1467,2019 X 9 X C1087 X AS17005,110.24
1468,1468,2019 X 9 X C1087 X AS27134,71.9
1469,1469,2019 X 9 X C1087 X AS27132,2.76
1470,1470,2019 X 9 X C1087 X AS27000,50.74
1471,1471,2019 X 9 X C1087 X AS27139,0.5533333333333332
1472,1472,2019 X 9 X C1087 X AS27137,10.72
1473,1473,2019 X 9 X C1087 X AS27138,22.72
1474,1474,2019 X 9 X C1087 X AS27133,115.62
1475,1475,2019 X 7 X C1091 X AS21126,2.46
1476,1476,2019 X 7 X C1091 X AS27132,0.08595238095238095
1477,1477,2019 X 7 X C1091 X AS27000,2.22
1478,1478,2019 X 7 X C1091 X AS27137,6.65
1479,1479,2019 X 7 X C1091 X AS27138,0.6
1480,1480,2019 X 7 X C1091 X AS27133,6.06
1481,1481,2019 X 8 X C1091 X AS21126,8.595
1482,1482,2019 X 8 X C1091 X AS27132,2.7642857142857142
1483,1483,2019 X 8 X C1091 X AS27000,5.29
1484,1484,2019 X 8 X C1091 X AS27137,17.89
1485,1485,2019 X 8 X C1091 X AS27138,1.8425
1486,1486,2019 X 8 X C1091 X AS27133,11.45
1487,1487,2019 X 9 X C1091 X AS21126,8.93
1488,1488,2019 X 9 X C1091 X AS27000,7.84
1489,1489,2019 X 9 X C1091 X AS27137,19.86
1490,1490,2019 X 9 X C1091 X AS27138,5.98
1491,1491,2019 X 9 X C1091 X AS27133,11.33
1492,1492,2019 X 7 X C2131 X AS27000,2.23
1493,1493,2019 X 7 X C2131 X AS27139,0.0
1494,1494,2019 X 7 X C2131 X AS27137,5.02
1495,1495,2019 X 7 X C2131 X AS27138,3.5
1496,1496,2019 X 7 X C2131 X AS27133,0.33
1497,1497,2019 X 8 X C2131 X AS27000,3.33
1498,1498,2019 X 8 X C2131 X AS27139,0.0
1499,1499,2019 X 8 X C2131 X AS27137,7.1
1500,1500,2019 X 8 X C2131 X AS27138,4.4
1501,1501,2019 X 8 X C2131 X AS27133,16.23
1502,1502,2019 X 9 X C2131 X AS27000,3.58
1503,1503,2019 X 9 X C2131 X AS27139,0.0
1504,1504,2019 X 9 X C2131 X AS27137,7.1
1505,1505,2019 X 9 X C2131 X AS27138,4.7
1506,1506,2019 X 9 X C2131 X AS27133,15.66
1507,1507,2019 X 7 X C5002 X AS46000,227.7
1508,1508,2019 X 7 X C5002 X AS27132,0.01
1509,1509,2019 X 7 X C5002 X AS27000,0.86
1510,1510,2019 X 7 X C5002 X AS27137,30.3
1511,1511,2019 X 7 X C5002 X AS27138,18.6
1512,1512,2019 X 7 X C5002 X AS27133,3.26
1513,1513,2019 X 8 X C5002 X AS46000,69.47
1514,1514,2019 X 8 X C5002 X AS27132,0.08
1515,1515,2019 X 8 X C5002 X AS27000,1.37
1516,1516,2019 X 8 X C5002 X AS27137,50.06
1517,1517,2019 X 8 X C5002 X AS27138,19.66
1518,1518,2019 X 8 X C5002 X AS27133,9.9
1519,1519,2019 X 9 X C5002 X AS46000,56.46
1520,1520,2019 X 9 X C5002 X AS27132,0.45
1521,1521,2019 X 9 X C5002 X AS27000,2.18
1522,1522,2019 X 9 X C5002 X AS27137,48.14
1523,1523,2019 X 9 X C5002 X AS27138,16.43
1524,1524,2019 X 9 X C5002 X AS27133,24.47
1525,1525,2019 X 7 X C2061 X AS27132,0.105
1526,1526,2019 X 7 X C2061 X AS27000,14.12
1527,1527,2019 X 7 X C2061 X AS27138,12.49
1528,1528,2019 X 7 X C2061 X AS27133,16.82
1529,1529,2019 X 7 X C2056 X AS46000,9.71
1530,1530,2019 X 7 X C2056 X AS17005,0.15
1531,1531,2019 X 7 X C2056 X AS27134,30.49
1532,1532,2019 X 7 X C2056 X AS27132,19.58
1533,1533,2019 X 7 X C2056 X AS27000,73.8
1534,1534,2019 X 7 X C2056 X AS27137,47.3
1535,1535,2019 X 7 X C2056 X AS27138,15.8
1536,1536,2019 X 7 X C2056 X AS27133,58.29
1537,1537,2019 X 8 X C2061 X AS27132,0.19
1538,1538,2019 X 8 X C2061 X AS27000,12.57
1539,1539,2019 X 8 X C2061 X AS27138,13.2
1540,1540,2019 X 8 X C2061 X AS27133,15.89
1541,1541,2019 X 8 X C2056 X AS46000,17.81
1542,1542,2019 X 8 X C2056 X AS17005,0.455
1543,1543,2019 X 8 X C2056 X AS27134,25.73
1544,1544,2019 X 8 X C2056 X AS27132,19.52
1545,1545,2019 X 8 X C2056 X AS27000,76.29
1546,1546,2019 X 8 X C2056 X AS27137,45.78
1547,1547,2019 X 8 X C2056 X AS27138,16.22
1548,1548,2019 X 8 X C2056 X AS27133,60.93
1549,1549,2019 X 9 X C2061 X AS27132,0.46
1550,1550,2019 X 9 X C2061 X AS27000,12.94
1551,1551,2019 X 9 X C2061 X AS27138,15.25
1552,1552,2019 X 9 X C2061 X AS27133,14.95
1553,1553,2019 X 9 X C2056 X AS46000,14.63
1554,1554,2019 X 9 X C2056 X AS17005,0.41
1555,1555,2019 X 9 X C2056 X AS27134,29.0
1556,1556,2019 X 9 X C2056 X AS27132,25.18
1557,1557,2019 X 9 X C2056 X AS27000,66.11
1558,1558,2019 X 9 X C2056 X AS27137,45.46
1559,1559,2019 X 9 X C2056 X AS27138,18.34
1560,1560,2019 X 9 X C2056 X AS27133,54.99
1561,1561,2019 X 7 X C1092 X AS21126,0.0
1562,1562,2019 X 7 X C1092 X AS46000,13.8
1563,1563,2019 X 7 X C1092 X AS27134,29.27
